__time,/Target/state.0,/Target/state.1,/Target/state.10,/Target/state.11,/Target/state.2,/Target/state.3,/Target/state.4,/Target/state.5,/Target/state.6,/Target/state.7,/Target/state.8,/Target/state.9,/model_state_calcs/state.0,/model_state_calcs/state.1,/model_state_calcs/state.10,/model_state_calcs/state.11,/model_state_calcs/state.2,/model_state_calcs/state.3,/model_state_calcs/state.4,/model_state_calcs/state.5,/model_state_calcs/state.6,/model_state_calcs/state.7,/model_state_calcs/state.8,/model_state_calcs/state.9,/model_state_calcs0/state.0,/model_state_calcs0/state.1,/model_state_calcs0/state.10,/model_state_calcs0/state.11,/model_state_calcs0/state.2,/model_state_calcs0/state.3,/model_state_calcs0/state.4,/model_state_calcs0/state.5,/model_state_calcs0/state.6,/model_state_calcs0/state.7,/model_state_calcs0/state.8,/model_state_calcs0/state.9,/model_state_calcs2/state.0,/model_state_calcs2/state.1,/model_state_calcs2/state.10,/model_state_calcs2/state.11,/model_state_calcs2/state.2,/model_state_calcs2/state.3,/model_state_calcs2/state.4,/model_state_calcs2/state.5,/model_state_calcs2/state.6,/model_state_calcs2/state.7,/model_state_calcs2/state.8,/model_state_calcs2/state.9,/model_state_calcs3/state.0,/model_state_calcs3/state.1,/model_state_calcs3/state.10,/model_state_calcs3/state.11,/model_state_calcs3/state.2,/model_state_calcs3/state.3,/model_state_calcs3/state.4,/model_state_calcs3/state.5,/model_state_calcs3/state.6,/model_state_calcs3/state.7,/model_state_calcs3/state.8,/model_state_calcs3/state.9,/model_state_calcs4/state.0,/model_state_calcs4/state.1,/model_state_calcs4/state.10,/model_state_calcs4/state.11,/model_state_calcs4/state.2,/model_state_calcs4/state.3,/model_state_calcs4/state.4,/model_state_calcs4/state.5,/model_state_calcs4/state.6,/model_state_calcs4/state.7,/model_state_calcs4/state.8,/model_state_calcs4/state.9,/model_state_calcs5/state.0,/model_state_calcs5/state.1,/model_state_calcs5/state.10,/model_state_calcs5/state.11,/model_state_calcs5/state.2,/model_state_calcs5/state.3,/model_state_calcs5/state.4,/model_state_calcs5/state.5,/model_state_calcs5/state.6,/model_state_calcs5/state.7,/model_state_calcs5/state.8,/model_state_calcs5/state.9,/mpc_solution/pitch,/mpc_solution/roll,/mpc_solution/thrust,/mpc_solution/yaw_rate,/true_state/state.0,/true_state/state.1,/true_state/state.10,/true_state/state.11,/true_state/state.2,/true_state/state.3,/true_state/state.4,/true_state/state.5,/true_state/state.6,/true_state/state.7,/true_state/state.8,/true_state/state.9
1738079383.620662,-0.494779,0.028845,0.000000,0.000000,1.018345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.620819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.037933,0.240853,0.014426,-0.080750,0.124474,0.022208,0.000821,-0.002008,-0.003667,0.073796,0.136790,0.031165
1738079383.621131,-0.494782,0.028838,0.000000,0.000000,1.018334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.621278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.036401,0.240702,-0.014766,0.066415,0.123939,0.024737,-0.000333,-0.004615,0.032962,0.069652,0.157279,0.241591
1738079383.630622,-0.494767,0.028835,0.000000,0.000000,1.018319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.630812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.035384,0.240623,-0.084397,-0.036238,0.124571,0.023414,-0.000706,0.000558,0.028586,0.057308,0.143491,0.142859
1738079383.640314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.033963,0.240863,0.033215,-0.056370,0.124224,0.024918,0.000948,-0.001691,0.033647,0.072690,0.138324,0.130366
1738079383.640591,-0.494754,0.028844,0.000000,0.000000,1.018328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.651128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.032890,0.240738,-0.144682,-0.147012,0.124913,0.023882,-0.000089,0.002954,0.021896,0.044702,0.120399,0.020749
1738079383.651556,-0.494735,0.028853,0.000000,0.000000,1.018351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.676995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.045845,4.291468,35847.000000,81.102386,,,,,,,,,,,,
1738079383.677156,,,,,,,,,,,,,-3.031024,0.240673,1.953698,1.415504,0.124679,0.054403,-0.016993,-0.009322,0.074900,0.088067,0.154389,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.677171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.026525,0.239453,-0.072847,2.000000,0.123315,0.120498,-0.078231,-0.025676,0.185157,0.123415,0.244749,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.677178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.018294,0.235815,-2.000000,2.000000,0.117592,0.161706,-0.177356,-0.172568,0.293094,0.049560,0.329121,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.677183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.006869,0.229465,-2.000000,2.000000,0.100813,0.132076,-0.283225,-0.507418,0.392392,-0.078216,0.389637,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.677189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.990740,0.222793,-2.000000,2.000000,0.067160,0.053182,-0.397351,-0.949504,0.485552,-0.211207,0.438107,2.000000,,,,,,,,,,,,,,,,
1738079383.677202,,,,,,,,,,,,,,,,,,,,,,,,,-3.032890,0.240738,-0.144682,-0.147012,0.124913,0.023882,-0.000089,0.002954,0.021896,0.044702,0.120399,0.020749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.677457,-0.494739,0.028862,0.000000,0.000000,1.018368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.677730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.031546,0.240705,-0.008850,-0.188102,0.124943,0.024779,-0.000263,0.002243,0.013245,0.060106,0.106200,-0.037379
1738079383.678025,-0.494764,0.028842,0.000000,0.000000,1.018354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.678208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.030074,0.240775,0.083388,-0.173021,0.124930,0.026178,0.000239,0.001493,0.002505,0.075037,0.099308,-0.090608
1738079383.681373,-0.494788,0.028838,0.000000,0.000000,1.018320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.681557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.028678,0.240770,0.020929,-0.215291,0.125327,0.026702,0.000138,0.003429,-0.017962,0.068796,0.083612,-0.186225
1738079383.690484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.026850,0.240418,0.068068,-0.153261,0.124982,0.029660,-0.002015,0.000332,-0.014433,0.077699,0.083186,-0.109185
1738079383.690811,-0.494778,0.028829,0.000000,0.000000,1.018316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.701318,-0.494739,0.028833,0.000000,0.000000,1.018342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.701500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.025211,0.240945,0.173309,-0.172654,0.125456,0.030594,0.001748,0.003071,-0.005849,0.098643,0.072291,-0.024929
1738079383.721313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.712439,2.740978,42206.000000,79.633217,,,,,,,,,,,,
1738079383.721340,,,,,,,,,,,,,-3.021789,0.241445,2.000000,1.389862,0.127765,0.098914,0.001098,0.104599,0.047839,0.152061,0.104011,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.721349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.013195,0.242027,-0.026969,2.000000,0.132855,0.205686,-0.047741,0.166164,0.163963,0.191914,0.193919,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.721364,,,,,,,,,,,,,,,,,,,,,,,,,-3.025211,0.240945,0.173309,-0.172654,0.125456,0.030594,0.001748,0.003071,-0.005849,0.098643,0.072291,-0.024929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.721370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999180,0.241276,-2.000000,2.000000,0.136476,0.291460,-0.139483,0.076883,0.278125,0.120713,0.280588,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.721376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.982132,0.237826,-2.000000,2.000000,0.131956,0.302443,-0.234138,-0.220203,0.381859,-0.006283,0.342823,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.721382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.962322,0.232667,-2.000000,2.000000,0.111796,0.255167,-0.329468,-0.647657,0.478445,-0.138846,0.392086,2.000000,,,,,,,,,,,,,,,,
1738079383.721718,-0.494730,0.028840,0.000000,0.000000,1.018367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.721973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.023285,0.241019,0.171517,-0.054195,0.125112,0.032971,0.001672,0.000090,0.031078,0.107009,0.083401,0.204116
1738079383.722302,-0.494761,0.028844,0.000000,0.000000,1.018347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.722377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.021936,0.240946,0.034575,-0.229792,0.126150,0.031173,0.000732,0.006288,0.002264,0.092762,0.051425,-0.030005
1738079383.731626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.020260,0.240823,0.071328,-0.273024,0.126229,0.031879,-0.000226,0.004880,-0.007684,0.100616,0.032730,-0.080689
1738079383.732049,-0.494778,0.028835,0.000000,0.000000,1.018331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.740718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.018360,0.240762,0.121554,-0.224696,0.126417,0.033717,-0.000526,0.004542,0.012562,0.112553,0.027134,0.064992
1738079383.741283,-0.494761,0.028833,0.000000,0.000000,1.018313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.750739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.016395,0.240829,0.110512,-0.237190,0.126619,0.035390,0.000033,0.004392,0.008422,0.116791,0.013817,0.020657
1738079383.751225,-0.494748,0.028850,0.000000,0.000000,1.018331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.773624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.639771,3.635238,44358.000000,75.935585,,,,,,,,,,,,
1738079383.773643,,,,,,,,,,,,,-3.012154,0.240727,2.000000,1.325326,0.129746,0.117694,-0.013854,0.142468,0.063447,0.168246,0.043144,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.773650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.001858,0.239772,-0.028038,2.000000,0.136513,0.230718,-0.079198,0.216438,0.180815,0.206790,0.132315,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.773664,,,,,,,,,,,,,,,,,,,,,,,,,-3.016395,0.240829,0.110512,-0.237190,0.126619,0.035390,0.000033,0.004392,0.008422,0.116791,0.013817,0.020657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.773670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.985866,0.236635,-2.000000,2.000000,0.142119,0.316943,-0.182858,0.131650,0.276542,0.134690,0.218587,1.216981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.773675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.967276,0.230390,-2.000000,2.000000,0.139934,0.325160,-0.273832,-0.167461,0.361693,0.008462,0.282648,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.773681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.946765,0.222047,-2.000000,2.000000,0.121955,0.275075,-0.364717,-0.601539,0.458883,-0.123100,0.334488,1.999999,,,,,,,,,,,,,,,,
1738079383.774037,-0.494740,0.028836,0.000000,0.000000,1.018354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.774265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.014267,0.240961,0.094310,-0.268176,0.126943,0.037540,0.000817,0.005019,0.010635,0.119616,-0.003207,0.027737
1738079383.774475,-0.494763,0.028842,0.000000,0.000000,1.018347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.774742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.012134,0.240898,0.070047,-0.256330,0.127134,0.039075,0.000192,0.004656,0.017509,0.120288,-0.014642,0.060656
1738079383.780981,-0.494781,0.028830,0.000000,0.000000,1.018343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.781119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.009882,0.240737,0.064333,-0.265623,0.127399,0.040866,-0.000828,0.004853,0.022384,0.122837,-0.029007,0.071709
1738079383.790525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.007606,0.240529,0.047088,-0.251270,0.127619,0.042266,-0.001829,0.004715,0.016447,0.123180,-0.039896,0.014577
1738079383.790754,-0.494775,0.028853,0.000000,0.000000,1.018326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.800600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.005015,0.240437,0.041861,-0.237842,0.127814,0.045128,-0.001835,0.004470,0.017596,0.124663,-0.050222,0.017095
1738079383.800969,-0.494757,0.028830,0.000000,0.000000,1.018319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.831447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.026297,-2.289177,46267.000000,-103.152893,,,,,,,,,,,,
1738079383.831496,,,,,,,,,,,,,-2.999966,0.239663,2.000000,-1.800358,0.131657,0.136626,-0.006782,0.177644,-0.039954,0.174992,-0.102294,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.831505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.988128,0.238023,-0.020175,-2.000000,0.140314,0.263459,0.039726,0.276014,-0.160118,0.214742,-0.202794,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.831509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.969824,0.236854,-2.000000,-2.000000,0.148724,0.371250,0.129356,0.210338,-0.276355,0.143947,-0.290040,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.831516,,,,,,,,,,,,,,,,,,,,,,,,,-3.005015,0.240437,0.041861,-0.237842,0.127814,0.045128,-0.001835,0.004470,0.017596,0.124663,-0.050222,0.017095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.831519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.948225,0.237975,-2.000000,-2.000000,0.150484,0.404016,0.219634,-0.070780,-0.381555,0.017015,-0.352507,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.831522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.924315,0.240873,-2.000000,-2.000000,0.137778,0.376929,0.307503,-0.486454,-0.479295,-0.115561,-0.401663,-1.999999,,,,,,,,,,,,,,,,
1738079383.831859,-0.494740,0.028846,0.000000,0.000000,1.018334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.832133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.002391,0.240270,0.075353,-0.228386,0.128035,0.047337,-0.002282,0.004454,0.017129,0.132338,-0.060538,0.009168
1738079383.832420,-0.494753,0.028836,0.000000,0.000000,1.018361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.832603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999668,0.240045,0.101915,-0.222729,0.128241,0.049470,-0.002948,0.004352,0.014795,0.140533,-0.071014,-0.007588
1738079383.832827,-0.494767,0.028849,0.000000,0.000000,1.018359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.832988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.996743,0.239753,0.151741,-0.230583,0.128317,0.052178,-0.003816,0.003504,0.007450,0.153933,-0.083460,-0.049382
1738079383.840475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.993803,0.239465,0.229451,-0.242842,0.128600,0.054167,-0.004403,0.004155,0.015153,0.174472,-0.097032,0.011650
1738079383.840817,-0.494784,0.028846,0.000000,0.000000,1.018333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.850335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.990660,0.239123,0.179755,-0.230508,0.128881,0.056777,-0.005129,0.004592,0.006387,0.177662,-0.107118,-0.044442
1738079383.850650,-0.494752,0.028833,0.000000,0.000000,1.018312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.870324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.219463,-3.192548,50831.000000,-102.732666,,,,,,,,,,,,
1738079383.870461,,,,,,,,,,,,,-2.983267,0.237436,2.000000,-1.793023,0.133800,0.201368,-0.010850,0.252568,-0.055720,0.230723,-0.160067,-2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.870478,,,,,,,,,,,,,,,,,,,,,,,,,-2.990660,0.239123,0.179755,-0.230508,0.128881,0.056777,-0.005129,0.004592,0.006387,0.177662,-0.107118,-0.044442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
